museum,museumLabel,creation_date,visitors,coord,image
http://www.wikidata.org/entity/Q3330403,musée du Vieux Toulouse,,6003,Point(1.44304 43.6024),http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%B4tel%20Dumay%20-%20Cour%20int%C3%A9rieure%20et%20entr%C3%A9e%20du%20Mus%C3%A9e%20du%20Vieux%20Toulouse.jpg
http://www.wikidata.org/entity/Q3330403,musée du Vieux Toulouse,,6694,Point(1.44304 43.6024),http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%B4tel%20Dumay%20-%20Cour%20int%C3%A9rieure%20et%20entr%C3%A9e%20du%20Mus%C3%A9e%20du%20Vieux%20Toulouse.jpg
http://www.wikidata.org/entity/Q3330403,musée du Vieux Toulouse,,7031,Point(1.44304 43.6024),http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%B4tel%20Dumay%20-%20Cour%20int%C3%A9rieure%20et%20entr%C3%A9e%20du%20Mus%C3%A9e%20du%20Vieux%20Toulouse.jpg
http://www.wikidata.org/entity/Q3330403,musée du Vieux Toulouse,,7072,Point(1.44304 43.6024),http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%B4tel%20Dumay%20-%20Cour%20int%C3%A9rieure%20et%20entr%C3%A9e%20du%20Mus%C3%A9e%20du%20Vieux%20Toulouse.jpg
http://www.wikidata.org/entity/Q3330403,musée du Vieux Toulouse,,7281,Point(1.44304 43.6024),http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%B4tel%20Dumay%20-%20Cour%20int%C3%A9rieure%20et%20entr%C3%A9e%20du%20Mus%C3%A9e%20du%20Vieux%20Toulouse.jpg
http://www.wikidata.org/entity/Q3330403,musée du Vieux Toulouse,,7328,Point(1.44304 43.6024),http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%B4tel%20Dumay%20-%20Cour%20int%C3%A9rieure%20et%20entr%C3%A9e%20du%20Mus%C3%A9e%20du%20Vieux%20Toulouse.jpg
http://www.wikidata.org/entity/Q3330403,musée du Vieux Toulouse,,7447,Point(1.44304 43.6024),http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%B4tel%20Dumay%20-%20Cour%20int%C3%A9rieure%20et%20entr%C3%A9e%20du%20Mus%C3%A9e%20du%20Vieux%20Toulouse.jpg
http://www.wikidata.org/entity/Q3330403,musée du Vieux Toulouse,,7485,Point(1.44304 43.6024),http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%B4tel%20Dumay%20-%20Cour%20int%C3%A9rieure%20et%20entr%C3%A9e%20du%20Mus%C3%A9e%20du%20Vieux%20Toulouse.jpg
http://www.wikidata.org/entity/Q3330403,musée du Vieux Toulouse,,7551,Point(1.44304 43.6024),http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%B4tel%20Dumay%20-%20Cour%20int%C3%A9rieure%20et%20entr%C3%A9e%20du%20Mus%C3%A9e%20du%20Vieux%20Toulouse.jpg
http://www.wikidata.org/entity/Q3330403,musée du Vieux Toulouse,,7595,Point(1.44304 43.6024),http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%B4tel%20Dumay%20-%20Cour%20int%C3%A9rieure%20et%20entr%C3%A9e%20du%20Mus%C3%A9e%20du%20Vieux%20Toulouse.jpg
http://www.wikidata.org/entity/Q3330404,musée du Vieux Pérouges,1912-01-01T00:00:00Z,8708,Point(5.17904 45.9033),http://commons.wikimedia.org/wiki/Special:FilePath/Ticket%20d%27entr%C3%A9e%20dans%20le%20mus%C3%A9e%20de%20P%C3%A9rouges%20%28octobre%202021%29.jpg
http://www.wikidata.org/entity/Q3330404,musée du Vieux Pérouges,1912-01-01T00:00:00Z,9463,Point(5.17904 45.9033),http://commons.wikimedia.org/wiki/Special:FilePath/Ticket%20d%27entr%C3%A9e%20dans%20le%20mus%C3%A9e%20de%20P%C3%A9rouges%20%28octobre%202021%29.jpg
http://www.wikidata.org/entity/Q3330404,musée du Vieux Pérouges,1912-01-01T00:00:00Z,12585,Point(5.17904 45.9033),http://commons.wikimedia.org/wiki/Special:FilePath/Ticket%20d%27entr%C3%A9e%20dans%20le%20mus%C3%A9e%20de%20P%C3%A9rouges%20%28octobre%202021%29.jpg
http://www.wikidata.org/entity/Q3330404,musée du Vieux Pérouges,1912-01-01T00:00:00Z,13815,Point(5.17904 45.9033),http://commons.wikimedia.org/wiki/Special:FilePath/Ticket%20d%27entr%C3%A9e%20dans%20le%20mus%C3%A9e%20de%20P%C3%A9rouges%20%28octobre%202021%29.jpg
http://www.wikidata.org/entity/Q3330404,musée du Vieux Pérouges,1912-01-01T00:00:00Z,13835,Point(5.17904 45.9033),http://commons.wikimedia.org/wiki/Special:FilePath/Ticket%20d%27entr%C3%A9e%20dans%20le%20mus%C3%A9e%20de%20P%C3%A9rouges%20%28octobre%202021%29.jpg
http://www.wikidata.org/entity/Q3330404,musée du Vieux Pérouges,1912-01-01T00:00:00Z,16247,Point(5.17904 45.9033),http://commons.wikimedia.org/wiki/Special:FilePath/Ticket%20d%27entr%C3%A9e%20dans%20le%20mus%C3%A9e%20de%20P%C3%A9rouges%20%28octobre%202021%29.jpg
http://www.wikidata.org/entity/Q3330404,musée du Vieux Pérouges,1912-01-01T00:00:00Z,16686,Point(5.17904 45.9033),http://commons.wikimedia.org/wiki/Special:FilePath/Ticket%20d%27entr%C3%A9e%20dans%20le%20mus%C3%A9e%20de%20P%C3%A9rouges%20%28octobre%202021%29.jpg
http://www.wikidata.org/entity/Q3330422,musée du cloître de Saint-André-le-Bas de Vienne,,3770,Point(4.873538 45.526967),http://commons.wikimedia.org/wiki/Special:FilePath/Vienne%20-%20Abbaye%20Saint-Andr%C3%A9-le-Bas%20-Clo%C3%AEtre%20-%20Vue%20d%27ensemble.jpeg
http://www.wikidata.org/entity/Q3330422,musée du cloître de Saint-André-le-Bas de Vienne,,7030,Point(4.873538 45.526967),http://commons.wikimedia.org/wiki/Special:FilePath/Vienne%20-%20Abbaye%20Saint-Andr%C3%A9-le-Bas%20-Clo%C3%AEtre%20-%20Vue%20d%27ensemble.jpeg
http://www.wikidata.org/entity/Q3330422,musée du cloître de Saint-André-le-Bas de Vienne,,7630,Point(4.873538 45.526967),http://commons.wikimedia.org/wiki/Special:FilePath/Vienne%20-%20Abbaye%20Saint-Andr%C3%A9-le-Bas%20-Clo%C3%AEtre%20-%20Vue%20d%27ensemble.jpeg
http://www.wikidata.org/entity/Q3330404,musée du Vieux Pérouges,1912-01-01T00:00:00Z,17635,Point(5.17904 45.9033),http://commons.wikimedia.org/wiki/Special:FilePath/Ticket%20d%27entr%C3%A9e%20dans%20le%20mus%C3%A9e%20de%20P%C3%A9rouges%20%28octobre%202021%29.jpg
http://www.wikidata.org/entity/Q3330404,musée du Vieux Pérouges,1912-01-01T00:00:00Z,19075,Point(5.17904 45.9033),http://commons.wikimedia.org/wiki/Special:FilePath/Ticket%20d%27entr%C3%A9e%20dans%20le%20mus%C3%A9e%20de%20P%C3%A9rouges%20%28octobre%202021%29.jpg
http://www.wikidata.org/entity/Q3330422,musée du cloître de Saint-André-le-Bas de Vienne,,7048,Point(4.873538 45.526967),http://commons.wikimedia.org/wiki/Special:FilePath/Vienne%20-%20Abbaye%20Saint-Andr%C3%A9-le-Bas%20-Clo%C3%AEtre%20-%20Vue%20d%27ensemble.jpeg
http://www.wikidata.org/entity/Q3330422,musée du cloître de Saint-André-le-Bas de Vienne,,7176,Point(4.873538 45.526967),http://commons.wikimedia.org/wiki/Special:FilePath/Vienne%20-%20Abbaye%20Saint-Andr%C3%A9-le-Bas%20-Clo%C3%AEtre%20-%20Vue%20d%27ensemble.jpeg
http://www.wikidata.org/entity/Q3330422,musée du cloître de Saint-André-le-Bas de Vienne,,7356,Point(4.873538 45.526967),http://commons.wikimedia.org/wiki/Special:FilePath/Vienne%20-%20Abbaye%20Saint-Andr%C3%A9-le-Bas%20-Clo%C3%AEtre%20-%20Vue%20d%27ensemble.jpeg
http://www.wikidata.org/entity/Q3330422,musée du cloître de Saint-André-le-Bas de Vienne,,7487,Point(4.873538 45.526967),http://commons.wikimedia.org/wiki/Special:FilePath/Vienne%20-%20Abbaye%20Saint-Andr%C3%A9-le-Bas%20-Clo%C3%AEtre%20-%20Vue%20d%27ensemble.jpeg
http://www.wikidata.org/entity/Q3330422,musée du cloître de Saint-André-le-Bas de Vienne,,7709,Point(4.873538 45.526967),http://commons.wikimedia.org/wiki/Special:FilePath/Vienne%20-%20Abbaye%20Saint-Andr%C3%A9-le-Bas%20-Clo%C3%AEtre%20-%20Vue%20d%27ensemble.jpeg
http://www.wikidata.org/entity/Q3330422,musée du cloître de Saint-André-le-Bas de Vienne,,7874,Point(4.873538 45.526967),http://commons.wikimedia.org/wiki/Special:FilePath/Vienne%20-%20Abbaye%20Saint-Andr%C3%A9-le-Bas%20-Clo%C3%AEtre%20-%20Vue%20d%27ensemble.jpeg
http://www.wikidata.org/entity/Q3330422,musée du cloître de Saint-André-le-Bas de Vienne,,7903,Point(4.873538 45.526967),http://commons.wikimedia.org/wiki/Special:FilePath/Vienne%20-%20Abbaye%20Saint-Andr%C3%A9-le-Bas%20-Clo%C3%AEtre%20-%20Vue%20d%27ensemble.jpeg
http://www.wikidata.org/entity/Q3330422,musée du cloître de Saint-André-le-Bas de Vienne,,8008,Point(4.873538 45.526967),http://commons.wikimedia.org/wiki/Special:FilePath/Vienne%20-%20Abbaye%20Saint-Andr%C3%A9-le-Bas%20-Clo%C3%AEtre%20-%20Vue%20d%27ensemble.jpeg
http://www.wikidata.org/entity/Q3330422,musée du cloître de Saint-André-le-Bas de Vienne,,8464,Point(4.873538 45.526967),http://commons.wikimedia.org/wiki/Special:FilePath/Vienne%20-%20Abbaye%20Saint-Andr%C3%A9-le-Bas%20-Clo%C3%AEtre%20-%20Vue%20d%27ensemble.jpeg
http://www.wikidata.org/entity/Q3330422,musée du cloître de Saint-André-le-Bas de Vienne,,8957,Point(4.873538 45.526967),http://commons.wikimedia.org/wiki/Special:FilePath/Vienne%20-%20Abbaye%20Saint-Andr%C3%A9-le-Bas%20-Clo%C3%AEtre%20-%20Vue%20d%27ensemble.jpeg
http://www.wikidata.org/entity/Q3330422,musée du cloître de Saint-André-le-Bas de Vienne,,9204,Point(4.873538 45.526967),http://commons.wikimedia.org/wiki/Special:FilePath/Vienne%20-%20Abbaye%20Saint-Andr%C3%A9-le-Bas%20-Clo%C3%AEtre%20-%20Vue%20d%27ensemble.jpeg
http://www.wikidata.org/entity/Q3330422,musée du cloître de Saint-André-le-Bas de Vienne,,9989,Point(4.873538 45.526967),http://commons.wikimedia.org/wiki/Special:FilePath/Vienne%20-%20Abbaye%20Saint-Andr%C3%A9-le-Bas%20-Clo%C3%AEtre%20-%20Vue%20d%27ensemble.jpeg
http://www.wikidata.org/entity/Q3330422,musée du cloître de Saint-André-le-Bas de Vienne,,10427,Point(4.873538 45.526967),http://commons.wikimedia.org/wiki/Special:FilePath/Vienne%20-%20Abbaye%20Saint-Andr%C3%A9-le-Bas%20-Clo%C3%AEtre%20-%20Vue%20d%27ensemble.jpeg
http://www.wikidata.org/entity/Q3330422,musée du cloître de Saint-André-le-Bas de Vienne,,10477,Point(4.873538 45.526967),http://commons.wikimedia.org/wiki/Special:FilePath/Vienne%20-%20Abbaye%20Saint-Andr%C3%A9-le-Bas%20-Clo%C3%AEtre%20-%20Vue%20d%27ensemble.jpeg
http://www.wikidata.org/entity/Q3330419,musée du cirque et de l'illusion,,15191,Point(2.50522 47.7629),
http://www.wikidata.org/entity/Q3330422,musée du cloître de Saint-André-le-Bas de Vienne,,11504,Point(4.873538 45.526967),http://commons.wikimedia.org/wiki/Special:FilePath/Vienne%20-%20Abbaye%20Saint-Andr%C3%A9-le-Bas%20-Clo%C3%AEtre%20-%20Vue%20d%27ensemble.jpeg
http://www.wikidata.org/entity/Q3330422,musée du cloître de Saint-André-le-Bas de Vienne,,11872,Point(4.873538 45.526967),http://commons.wikimedia.org/wiki/Special:FilePath/Vienne%20-%20Abbaye%20Saint-Andr%C3%A9-le-Bas%20-Clo%C3%AEtre%20-%20Vue%20d%27ensemble.jpeg
http://www.wikidata.org/entity/Q3330407,musée du château de Flers,,2950,Point(-0.575417 48.7508),http://commons.wikimedia.org/wiki/Special:FilePath/Chateau-Flers-1.jpg
http://www.wikidata.org/entity/Q3330407,musée du château de Flers,,4930,Point(-0.575417 48.7508),http://commons.wikimedia.org/wiki/Special:FilePath/Chateau-Flers-1.jpg
http://www.wikidata.org/entity/Q3330407,musée du château de Flers,,3074,Point(-0.575417 48.7508),http://commons.wikimedia.org/wiki/Special:FilePath/Chateau-Flers-1.jpg
http://www.wikidata.org/entity/Q3330407,musée du château de Flers,,3262,Point(-0.575417 48.7508),http://commons.wikimedia.org/wiki/Special:FilePath/Chateau-Flers-1.jpg
http://www.wikidata.org/entity/Q3330407,musée du château de Flers,,5191,Point(-0.575417 48.7508),http://commons.wikimedia.org/wiki/Special:FilePath/Chateau-Flers-1.jpg
http://www.wikidata.org/entity/Q3330407,musée du château de Flers,,5225,Point(-0.575417 48.7508),http://commons.wikimedia.org/wiki/Special:FilePath/Chateau-Flers-1.jpg
http://www.wikidata.org/entity/Q3330407,musée du château de Flers,,5245,Point(-0.575417 48.7508),http://commons.wikimedia.org/wiki/Special:FilePath/Chateau-Flers-1.jpg
http://www.wikidata.org/entity/Q3330407,musée du château de Flers,,5294,Point(-0.575417 48.7508),http://commons.wikimedia.org/wiki/Special:FilePath/Chateau-Flers-1.jpg
http://www.wikidata.org/entity/Q3330407,musée du château de Flers,,5364,Point(-0.575417 48.7508),http://commons.wikimedia.org/wiki/Special:FilePath/Chateau-Flers-1.jpg
http://www.wikidata.org/entity/Q3330407,musée du château de Flers,,5748,Point(-0.575417 48.7508),http://commons.wikimedia.org/wiki/Special:FilePath/Chateau-Flers-1.jpg
http://www.wikidata.org/entity/Q3330407,musée du château de Flers,,6011,Point(-0.575417 48.7508),http://commons.wikimedia.org/wiki/Special:FilePath/Chateau-Flers-1.jpg
http://www.wikidata.org/entity/Q3330407,musée du château de Flers,,6053,Point(-0.575417 48.7508),http://commons.wikimedia.org/wiki/Special:FilePath/Chateau-Flers-1.jpg
http://www.wikidata.org/entity/Q3330407,musée du château de Flers,,6509,Point(-0.575417 48.7508),http://commons.wikimedia.org/wiki/Special:FilePath/Chateau-Flers-1.jpg
http://www.wikidata.org/entity/Q3330407,musée du château de Flers,,6665,Point(-0.575417 48.7508),http://commons.wikimedia.org/wiki/Special:FilePath/Chateau-Flers-1.jpg
http://www.wikidata.org/entity/Q3330407,musée du château de Flers,,7211,Point(-0.575417 48.7508),http://commons.wikimedia.org/wiki/Special:FilePath/Chateau-Flers-1.jpg
http://www.wikidata.org/entity/Q3330407,musée du château de Flers,,7451,Point(-0.575417 48.7508),http://commons.wikimedia.org/wiki/Special:FilePath/Chateau-Flers-1.jpg
http://www.wikidata.org/entity/Q3330407,musée du château de Flers,,7725,Point(-0.575417 48.7508),http://commons.wikimedia.org/wiki/Special:FilePath/Chateau-Flers-1.jpg
http://www.wikidata.org/entity/Q3330407,musée du château de Flers,,8763,Point(-0.575417 48.7508),http://commons.wikimedia.org/wiki/Special:FilePath/Chateau-Flers-1.jpg
http://www.wikidata.org/entity/Q3330418,musée du cirque La Gardine,,,Point(3.10806 50.6483),http://commons.wikimedia.org/wiki/Special:FilePath/Lagardine.jpg
http://www.wikidata.org/entity/Q3330414,musée du cheminot,,4005,Point(5.353 45.9584),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20Cheminot%20-%20Amb%C3%A9rieu.JPG
http://www.wikidata.org/entity/Q3330408,musée du bois de Seyssel,,,Point(5.83103 45.9588),http://commons.wikimedia.org/wiki/Special:FilePath/Ancienne%20mairie%20Seyssel%20Ain%206.jpg
http://www.wikidata.org/entity/Q3330406,musée du Vitrail,,,Point(0.0413259 46.4900416),
http://www.wikidata.org/entity/Q3330428,musée du Dessin et de l'Estampe originale de Gravelines,,7903,Point(2.12344 50.9861),http://commons.wikimedia.org/wiki/Special:FilePath/Gravelines%20Museum%2001.jpg
http://www.wikidata.org/entity/Q3330428,musée du Dessin et de l'Estampe originale de Gravelines,,9371,Point(2.12344 50.9861),http://commons.wikimedia.org/wiki/Special:FilePath/Gravelines%20Museum%2001.jpg
http://www.wikidata.org/entity/Q3330428,musée du Dessin et de l'Estampe originale de Gravelines,,9581,Point(2.12344 50.9861),http://commons.wikimedia.org/wiki/Special:FilePath/Gravelines%20Museum%2001.jpg
http://www.wikidata.org/entity/Q3330428,musée du Dessin et de l'Estampe originale de Gravelines,,9721,Point(2.12344 50.9861),http://commons.wikimedia.org/wiki/Special:FilePath/Gravelines%20Museum%2001.jpg
http://www.wikidata.org/entity/Q3330428,musée du Dessin et de l'Estampe originale de Gravelines,,10151,Point(2.12344 50.9861),http://commons.wikimedia.org/wiki/Special:FilePath/Gravelines%20Museum%2001.jpg
http://www.wikidata.org/entity/Q3330428,musée du Dessin et de l'Estampe originale de Gravelines,,10171,Point(2.12344 50.9861),http://commons.wikimedia.org/wiki/Special:FilePath/Gravelines%20Museum%2001.jpg
http://www.wikidata.org/entity/Q3330428,musée du Dessin et de l'Estampe originale de Gravelines,,10287,Point(2.12344 50.9861),http://commons.wikimedia.org/wiki/Special:FilePath/Gravelines%20Museum%2001.jpg
http://www.wikidata.org/entity/Q3330428,musée du Dessin et de l'Estampe originale de Gravelines,,10637,Point(2.12344 50.9861),http://commons.wikimedia.org/wiki/Special:FilePath/Gravelines%20Museum%2001.jpg
http://www.wikidata.org/entity/Q3330428,musée du Dessin et de l'Estampe originale de Gravelines,,10703,Point(2.12344 50.9861),http://commons.wikimedia.org/wiki/Special:FilePath/Gravelines%20Museum%2001.jpg
http://www.wikidata.org/entity/Q3330428,musée du Dessin et de l'Estampe originale de Gravelines,,11162,Point(2.12344 50.9861),http://commons.wikimedia.org/wiki/Special:FilePath/Gravelines%20Museum%2001.jpg
http://www.wikidata.org/entity/Q3330428,musée du Dessin et de l'Estampe originale de Gravelines,,11791,Point(2.12344 50.9861),http://commons.wikimedia.org/wiki/Special:FilePath/Gravelines%20Museum%2001.jpg
http://www.wikidata.org/entity/Q3330428,musée du Dessin et de l'Estampe originale de Gravelines,,12094,Point(2.12344 50.9861),http://commons.wikimedia.org/wiki/Special:FilePath/Gravelines%20Museum%2001.jpg
http://www.wikidata.org/entity/Q3330428,musée du Dessin et de l'Estampe originale de Gravelines,,12298,Point(2.12344 50.9861),http://commons.wikimedia.org/wiki/Special:FilePath/Gravelines%20Museum%2001.jpg
http://www.wikidata.org/entity/Q3330428,musée du Dessin et de l'Estampe originale de Gravelines,,12637,Point(2.12344 50.9861),http://commons.wikimedia.org/wiki/Special:FilePath/Gravelines%20Museum%2001.jpg
http://www.wikidata.org/entity/Q3330428,musée du Dessin et de l'Estampe originale de Gravelines,,13672,Point(2.12344 50.9861),http://commons.wikimedia.org/wiki/Special:FilePath/Gravelines%20Museum%2001.jpg
http://www.wikidata.org/entity/Q3330428,musée du Dessin et de l'Estampe originale de Gravelines,,13963,Point(2.12344 50.9861),http://commons.wikimedia.org/wiki/Special:FilePath/Gravelines%20Museum%2001.jpg
http://www.wikidata.org/entity/Q3330428,musée du Dessin et de l'Estampe originale de Gravelines,,16699,Point(2.12344 50.9861),http://commons.wikimedia.org/wiki/Special:FilePath/Gravelines%20Museum%2001.jpg
http://www.wikidata.org/entity/Q3330428,musée du Dessin et de l'Estampe originale de Gravelines,,17728,Point(2.12344 50.9861),http://commons.wikimedia.org/wiki/Special:FilePath/Gravelines%20Museum%2001.jpg
http://www.wikidata.org/entity/Q3330428,musée du Dessin et de l'Estampe originale de Gravelines,,19363,Point(2.12344 50.9861),http://commons.wikimedia.org/wiki/Special:FilePath/Gravelines%20Museum%2001.jpg
http://www.wikidata.org/entity/Q3330412,musée du café,1998-01-01T00:00:00Z,,Point(-61.781 16.2134),
http://www.wikidata.org/entity/Q3330429,musée du fer de Reichshoffen,,1216,Point(7.664349 48.932024),http://commons.wikimedia.org/wiki/Special:FilePath/Reichshoffen-Mus%C3%A9e%20du%20Fer.jpg
http://www.wikidata.org/entity/Q3330429,musée du fer de Reichshoffen,,1232,Point(7.664349 48.932024),http://commons.wikimedia.org/wiki/Special:FilePath/Reichshoffen-Mus%C3%A9e%20du%20Fer.jpg
http://www.wikidata.org/entity/Q3330429,musée du fer de Reichshoffen,,1312,Point(7.664349 48.932024),http://commons.wikimedia.org/wiki/Special:FilePath/Reichshoffen-Mus%C3%A9e%20du%20Fer.jpg
http://www.wikidata.org/entity/Q3330429,musée du fer de Reichshoffen,,1354,Point(7.664349 48.932024),http://commons.wikimedia.org/wiki/Special:FilePath/Reichshoffen-Mus%C3%A9e%20du%20Fer.jpg
http://www.wikidata.org/entity/Q3330429,musée du fer de Reichshoffen,,1425,Point(7.664349 48.932024),http://commons.wikimedia.org/wiki/Special:FilePath/Reichshoffen-Mus%C3%A9e%20du%20Fer.jpg
http://www.wikidata.org/entity/Q3330429,musée du fer de Reichshoffen,,1431,Point(7.664349 48.932024),http://commons.wikimedia.org/wiki/Special:FilePath/Reichshoffen-Mus%C3%A9e%20du%20Fer.jpg
http://www.wikidata.org/entity/Q3330429,musée du fer de Reichshoffen,,1517,Point(7.664349 48.932024),http://commons.wikimedia.org/wiki/Special:FilePath/Reichshoffen-Mus%C3%A9e%20du%20Fer.jpg
http://www.wikidata.org/entity/Q3330429,musée du fer de Reichshoffen,,1545,Point(7.664349 48.932024),http://commons.wikimedia.org/wiki/Special:FilePath/Reichshoffen-Mus%C3%A9e%20du%20Fer.jpg
http://www.wikidata.org/entity/Q3330429,musée du fer de Reichshoffen,,1614,Point(7.664349 48.932024),http://commons.wikimedia.org/wiki/Special:FilePath/Reichshoffen-Mus%C3%A9e%20du%20Fer.jpg
http://www.wikidata.org/entity/Q3330429,musée du fer de Reichshoffen,,1659,Point(7.664349 48.932024),http://commons.wikimedia.org/wiki/Special:FilePath/Reichshoffen-Mus%C3%A9e%20du%20Fer.jpg
http://www.wikidata.org/entity/Q3330429,musée du fer de Reichshoffen,,1984,Point(7.664349 48.932024),http://commons.wikimedia.org/wiki/Special:FilePath/Reichshoffen-Mus%C3%A9e%20du%20Fer.jpg
http://www.wikidata.org/entity/Q3330429,musée du fer de Reichshoffen,,2143,Point(7.664349 48.932024),http://commons.wikimedia.org/wiki/Special:FilePath/Reichshoffen-Mus%C3%A9e%20du%20Fer.jpg
http://www.wikidata.org/entity/Q3330429,musée du fer de Reichshoffen,,2147,Point(7.664349 48.932024),http://commons.wikimedia.org/wiki/Special:FilePath/Reichshoffen-Mus%C3%A9e%20du%20Fer.jpg
http://www.wikidata.org/entity/Q3330429,musée du fer de Reichshoffen,,2229,Point(7.664349 48.932024),http://commons.wikimedia.org/wiki/Special:FilePath/Reichshoffen-Mus%C3%A9e%20du%20Fer.jpg
http://www.wikidata.org/entity/Q3330429,musée du fer de Reichshoffen,,2714,Point(7.664349 48.932024),http://commons.wikimedia.org/wiki/Special:FilePath/Reichshoffen-Mus%C3%A9e%20du%20Fer.jpg
http://www.wikidata.org/entity/Q3330440,musée du jouet ancien,,,Point(-0.951667 45.8983),
http://www.wikidata.org/entity/Q3330430,musée du feutre,,4650,Point(5.07436 49.6059),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20feutre.JPG
http://www.wikidata.org/entity/Q3330430,musée du feutre,,5390,Point(5.07436 49.6059),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20feutre.JPG
http://www.wikidata.org/entity/Q3330432,musée du flacon à parfum,,,Point(-1.15336 46.1585),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20flacon%20arfum%20001.jpg
http://www.wikidata.org/entity/Q3330450,musée du matériel agricole,,,Point(-0.9125 45.6),
http://www.wikidata.org/entity/Q3330430,musée du feutre,,3808,Point(5.07436 49.6059),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20feutre.JPG
http://www.wikidata.org/entity/Q3330430,musée du feutre,,3812,Point(5.07436 49.6059),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20feutre.JPG
http://www.wikidata.org/entity/Q3330430,musée du feutre,,3873,Point(5.07436 49.6059),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20feutre.JPG
http://www.wikidata.org/entity/Q3330430,musée du feutre,,3963,Point(5.07436 49.6059),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20feutre.JPG
http://www.wikidata.org/entity/Q3330430,musée du feutre,,4019,Point(5.07436 49.6059),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20feutre.JPG
http://www.wikidata.org/entity/Q3330430,musée du feutre,,4134,Point(5.07436 49.6059),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20feutre.JPG
http://www.wikidata.org/entity/Q3330430,musée du feutre,,4586,Point(5.07436 49.6059),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20feutre.JPG
http://www.wikidata.org/entity/Q3330430,musée du feutre,,4588,Point(5.07436 49.6059),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20feutre.JPG
http://www.wikidata.org/entity/Q3330430,musée du feutre,,5007,Point(5.07436 49.6059),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20feutre.JPG
http://www.wikidata.org/entity/Q3330430,musée du feutre,,5176,Point(5.07436 49.6059),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20feutre.JPG
http://www.wikidata.org/entity/Q3330430,musée du feutre,,5651,Point(5.07436 49.6059),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20feutre.JPG
http://www.wikidata.org/entity/Q3330430,musée du feutre,,6012,Point(5.07436 49.6059),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20feutre.JPG
http://www.wikidata.org/entity/Q3330430,musée du feutre,,6759,Point(5.07436 49.6059),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20feutre.JPG
http://www.wikidata.org/entity/Q3330430,musée du feutre,,7007,Point(5.07436 49.6059),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20feutre.JPG
http://www.wikidata.org/entity/Q3330462,musée du pays de Sarrebourg,,9330,Point(7.055253 48.734975),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20sarrebourg.jpg
http://www.wikidata.org/entity/Q3330430,musée du feutre,,7698,Point(5.07436 49.6059),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20feutre.JPG
http://www.wikidata.org/entity/Q3330462,musée du pays de Sarrebourg,,1957,Point(7.055253 48.734975),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20sarrebourg.jpg
http://www.wikidata.org/entity/Q3330452,musée du moteur,,1907,Point(-0.0877 47.2505),http://commons.wikimedia.org/wiki/Special:FilePath/Usine%20Caillaud.JPG
http://www.wikidata.org/entity/Q3330443,musée du livre Michel-Braibant,,,Point(2.214847222 43.311405555),
http://www.wikidata.org/entity/Q3330430,musée du feutre,,12265,Point(5.07436 49.6059),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20feutre.JPG
http://www.wikidata.org/entity/Q3330462,musée du pays de Sarrebourg,,9339,Point(7.055253 48.734975),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20sarrebourg.jpg
